# ell, dCl_tt, dCl_te, dCl_ee
1.960000000000000000e+02 -1.798207463905830528e+00 6.700968937147329212e-03 -2.279544980865208601e-04
1.970000000000000000e+02 -1.784824376828745063e+00 6.257116613835615217e-03 -2.244269341842533192e-04
1.980000000000000000e+02 -1.771437170910994396e+00 5.814444784675117626e-03 -2.211818955497238783e-04
1.990000000000000000e+02 -1.758046662092988655e+00 5.373094275238208227e-03 -2.182221899481155984e-04
2.000000000000000000e+02 -1.744653666314916585e+00 4.933205911097444420e-03 -2.155506251445998042e-04
2.010000000000000000e+02 -1.731258999516998243e+00 4.494920517825259573e-03 -2.131700089043344032e-04
2.020000000000000000e+02 -1.717863477639517189e+00 4.058378920994086189e-03 -2.110831489925042725e-04
2.030000000000000000e+02 -1.704467916622788737e+00 3.623721946176483404e-03 -2.092928531742692172e-04
2.040000000000000000e+02 -1.691073132407017177e+00 3.191090418944883284e-03 -2.078019292148122711e-04
2.050000000000000000e+02 -1.677679940932343294e+00 2.760625164871627259e-03 -2.066131848792970339e-04
2.060000000000000000e+02 -1.664289158139256930e+00 2.332467009529365105e-03 -2.057294279328987876e-04
2.070000000000000000e+02 -1.650901599967899092e+00 1.906756778490577243e-03 -2.051534661407869865e-04
2.080000000000000000e+02 -1.637518082358473626e+00 1.483635297327557398e-03 -2.048881072681233600e-04
2.090000000000000000e+02 -1.624139421251264537e+00 1.063243391612863189e-03 -2.049361590800908607e-04
2.100000000000000000e+02 -1.610766432586602903e+00 6.457218869189978051e-04 -2.053004293418628733e-04
2.110000000000000000e+02 -1.597399932304661263e+00 2.312116088184139426e-04 -2.059837258185933479e-04
2.120000000000000000e+02 -1.584040736345754929e+00 -1.801466171164315300e-04 -2.069888562754710649e-04
2.130000000000000000e+02 -1.570689719367436732e+00 -5.882204085682372690e-04 -2.083179549382484762e-04
2.140000000000000000e+02 -1.557347990896859269e+00 -9.929111562404007926e-04 -2.099704618750058494e-04
2.150000000000000000e+02 -1.544016719178507691e+00 -1.394128694091424864e-03 -2.119451436144354525e-04
2.160000000000000000e+02 -1.530697072456819852e+00 -1.791782856079885376e-03 -2.142407666852083029e-04
2.170000000000000000e+02 -1.517390218976265137e+00 -2.185783476164373726e-03 -2.168560976160031158e-04
2.180000000000000000e+02 -1.504097326981312932e+00 -2.576040388303389370e-03 -2.197899029354967091e-04
2.190000000000000000e+02 -1.490819564716464374e+00 -2.962463426455461037e-03 -2.230409491723658465e-04
2.200000000000000000e+02 -1.477558100426173082e+00 -3.344962424579165598e-03 -2.266080028552931193e-04
2.210000000000000000e+02 -1.464314102354908442e+00 -3.723447216633078618e-03 -2.304898305129456960e-04
2.220000000000000000e+02 -1.451088738747140061e+00 -4.097827636575745308e-03 -2.346851986740061409e-04
2.230000000000000000e+02 -1.437883177847352867e+00 -4.468013518365588146e-03 -2.391928738671589966e-04
2.240000000000000000e+02 -1.424698587900000479e+00 -4.833914695961429031e-03 -2.440116226210713776e-04
2.250000000000000000e+02 -1.411536137149552506e+00 -5.195441003321659215e-03 -2.491402114644181501e-04
2.260000000000000000e+02 -1.398396993840525848e+00 -5.552502274404731535e-03 -2.545774069258935064e-04
