# ell, dCl_tt, dCl_te, dCl_ee
4.670000000000000000e+02 -4.049760349542769200e-03 5.566479305497886582e-04 -1.198559052671287119e-04
4.680000000000000000e+02 -4.033467029665449566e-03 5.514020721814321541e-04 -1.166623169214237987e-04
4.690000000000000000e+02 -4.016788331631659936e-03 5.458364310416321391e-04 -1.135159527713286431e-04
4.700000000000000000e+02 -3.999667912295973293e-03 5.399627118079803473e-04 -1.104171550245778340e-04
4.710000000000000000e+02 -3.982049428551126535e-03 5.337926191587190339e-04 -1.073662658886891195e-04
4.720000000000000000e+02 -3.963876537265570432e-03 5.273378577712230925e-04 -1.043636275713699831e-04
4.730000000000000000e+02 -3.945092895335511329e-03 5.206101323241684592e-04 -1.014095822802194881e-04
4.740000000000000000e+02 -3.925642159639808337e-03 5.136211474942795063e-04 -9.850447222291801308e-05
4.750000000000000000e+02 -3.905467987039973332e-03 5.063826079602321700e-04 -9.564863960706462137e-05
4.760000000000000000e+02 -3.884514034435682106e-03 4.989062183996181843e-04 -9.284242664028548135e-05
4.770000000000000000e+02 -3.862723958702324323e-03 4.912036834900292831e-04 -9.008617553023386647e-05
4.780000000000000000e+02 -3.840041416704881305e-03 4.832867079099245622e-04 -8.738022848456305017e-05
4.790000000000000000e+02 -3.816410065339559399e-03 4.751669963360283938e-04 -8.472492771089920084e-05
4.800000000000000000e+02 -3.791773561488687161e-03 4.668562534478840759e-04 -8.212061541686848688e-05
4.810000000000000000e+02 -3.766075562013776468e-03 4.583661839216738795e-04 -7.956763381009707668e-05
4.820000000000000000e+02 -3.739259723821442005e-03 4.497084924363990016e-04 -7.706632509826534874e-05
4.830000000000000000e+02 -3.711269703755848415e-03 4.408948836695427559e-04 -7.461703148894526134e-05
4.840000000000000000e+02 -3.682049158737488170e-03 4.319370622982631955e-04 -7.222009518981719299e-05
4.850000000000000000e+02 -3.651541745617464807e-03 4.228467330013446768e-04 -6.987585840848020702e-05
4.860000000000000000e+02 -3.619691121285045776e-03 4.136356004561620933e-04 -6.758466335261468193e-05
4.870000000000000000e+02 -3.586440942615620742e-03 4.043153693411745409e-04 -6.534685222984678611e-05
4.880000000000000000e+02 -3.551747841678415396e-03 3.948968559336178685e-04 -6.316261445764152251e-05
4.890000000000000000e+02 -3.515620351311060654e-03 3.853873229139664555e-04 -6.103152829292765244e-05
4.900000000000000000e+02 -3.478079979510328990e-03 3.757931445633145781e-04 -5.895301920244566674e-05
4.910000000000000000e+02 -3.439148234290340111e-03 3.661206951611302093e-04 -5.692651265293605621e-05
4.920000000000000000e+02 -3.398846623661744282e-03 3.563763489878571042e-04 -5.495143411112575916e-05
4.930000000000000000e+02 -3.357196655635191762e-03 3.465664803243726985e-04 -5.302720904383658156e-05
4.940000000000000000e+02 -3.314219838228271708e-03 3.366974634503618058e-04 -5.115326291779546172e-05
4.950000000000000000e+02 -3.269937679437756595e-03 3.267756726471355427e-04 -4.932902119972933791e-05
4.960000000000000000e+02 -3.224371687291643918e-03 3.168074821942703026e-04 -4.755390935640580602e-05
4.970000000000000000e+02 -3.177543369797114492e-03 3.067992663725351010e-04 -4.582735285456535686e-05
4.980000000000000000e+02 -3.129474234957879686e-03 2.967573994623736930e-04 -4.414877716100269137e-05
4.990000000000000000e+02 -3.080185790798467549e-03 2.866882557437961526e-04 -4.251760774241764278e-05
5.000000000000000000e+02 -3.029699545326058896e-03 2.765982094975714956e-04 -4.093327006557780697e-05
5.010000000000000000e+02 -2.978037006537426201e-03 2.664936350041434768e-04 -3.939518959729143739e-05
5.020000000000000000e+02 -2.925219682460566961e-03 2.563809065436305906e-04 -3.790279180421770970e-05
5.030000000000000000e+02 -2.871269081102661991e-03 2.462663983964765921e-04 -3.645550215316487735e-05
5.040000000000000000e+02 -2.816206710470892105e-03 2.361564848433420766e-04 -3.505274611090053623e-05
5.050000000000000000e+02 -2.760054078579377013e-03 2.260575401641286980e-04 -3.369394914412451956e-05
5.060000000000000000e+02 -2.702832693452644763e-03 2.159759386398223124e-04 -3.237853671961797575e-05
5.070000000000000000e+02 -2.644564063073590043e-03 2.059180545503245738e-04 -3.110593430413494814e-05
5.080000000000000000e+02 -2.585269695477149243e-03 1.958902621761876572e-04 -2.987556736444303262e-05
5.090000000000000000e+02 -2.524971098670503178e-03 1.858989357977468976e-04 -2.868686136725561494e-05
5.100000000000000000e+02 -2.463689780657363215e-03 1.759504496955544700e-04 -2.753924177936739603e-05
5.110000000000000000e+02 -2.401447249448379617e-03 1.660511781497288689e-04 -2.643213406747820914e-05
5.120000000000000000e+02 -2.338265013071549880e-03 1.562074954412559502e-04 -2.536496369842341277e-05
5.130000000000000000e+02 -2.274164579520177032e-03 1.464257758497121073e-04 -2.433715613886218258e-05
5.140000000000000000e+02 -2.209167456815319674e-03 1.367123936560831962e-04 -2.334813685560277203e-05
5.150000000000000000e+02 -2.143295152967628070e-03 1.270737231403792911e-04 -2.239733131539922446e-05
5.160000000000000000e+02 -2.076569175980813586e-03 1.175161385833694075e-04 -2.148416498495137310e-05
5.170000000000000000e+02 -2.009011033889812614e-03 1.080460142651720398e-04 -2.060806333106747143e-05
5.180000000000000000e+02 -1.940642234656703158e-03 9.866972446623094306e-05 -1.976845182048801025e-05
5.190000000000000000e+02 -1.871484286354585524e-03 8.939364346682724186e-05 -1.896475591996703292e-05
5.200000000000000000e+02 -1.801558696935129378e-03 8.022414554778416196e-05 -1.819640109623147772e-05
5.210000000000000000e+02 -1.730886974467965578e-03 7.116760498894914716e-05 -1.746281281604894053e-05
5.220000000000000000e+02 -1.659490626925580470e-03 6.223039607098279288e-05 -1.676341654622767480e-05
5.230000000000000000e+02 -1.587391162329032657e-03 5.341889307432885411e-05 -1.609763775344040873e-05
5.240000000000000000e+02 -1.514610088682033506e-03 4.473947027926845552e-05 -1.546490190444118566e-05
5.250000000000000000e+02 -1.441168914019519409e-03 3.619850196619114197e-05 -1.486463446601115398e-05
5.260000000000000000e+02 -1.367089146331323946e-03 2.780236241559487856e-05 -1.429626090491790957e-05
5.270000000000000000e+02 -1.292393833788457735e-03 1.955636587944783317e-05 -1.375917392588727091e-05
5.280000000000000000e+02 -1.217112185113167211e-03 1.146158649662897683e-05 -1.325263518566768221e-05
5.290000000000000000e+02 -1.141274949229692526e-03 3.518038377866954114e-06 -1.277587357903357292e-05
5.300000000000000000e+02 -1.064912874996354342e-03 -4.274264366163800510e-06 -1.232811800070516238e-05
5.310000000000000000e+02 -9.880567113304539184e-04 -1.191530762500569302e-05 -1.190859734544332752e-05
5.320000000000000000e+02 -9.107372071076591524e-04 -1.940507728787586872e-05 -1.151654050799539274e-05
5.330000000000000000e+02 -8.329851112383324097e-04 -2.674355924428962854e-05 -1.115117638310868242e-05
5.340000000000000000e+02 -7.548311725842637987e-04 -3.393073938351832790e-05 -1.081173386554407350e-05
5.350000000000000000e+02 -6.763061400627545794e-04 -4.096660359513147782e-05 -1.049744185003533784e-05
5.360000000000000000e+02 -5.974407625390643073e-04 -4.785113776829201353e-05 -1.020752923134335237e-05
5.370000000000000000e+02 -5.182657889339636892e-04 -5.458432779246102581e-05 -9.941224904215441478e-06
5.380000000000000000e+02 -4.388119681196511745e-04 -6.116615955701829033e-05 -9.697757763358271985e-06
5.390000000000000000e+02 -3.591100489926113415e-04 -6.759661895139779282e-05 -9.476356703573378393e-06
5.400000000000000000e+02 -2.791907804527982151e-04 -7.387569186495220389e-05 -9.276250619594532572e-06
5.410000000000000000e+02 -1.990849113689407979e-04 -8.000336418700708906e-05 -9.096668406155506391e-06
5.420000000000000000e+02 -1.188231906548709027e-04 -8.597962180698288156e-05 -8.936838958030729300e-06
5.430000000000000000e+02 -3.843636717931753211e-05 -9.180445061425935704e-05 -8.795991169967525697e-06
5.440000000000000000e+02 4.204481014388750104e-05 -9.747783649822984366e-05 -8.673353936672562395e-06
5.450000000000000000e+02 1.225895924251985125e-04 -1.029997653482741171e-04 -8.568156152933821372e-06
5.460000000000000000e+02 2.031672307854781589e-04 -1.083702230537380716e-04 -8.479626713485074498e-06
5.470000000000000000e+02 2.837469763386502031e-04 -1.135891955040624693e-04 -8.406994513073646168e-06
5.480000000000000000e+02 3.642980801708828320e-04 -1.186566685885830400e-04 -8.349488446473965833e-06
5.490000000000000000e+02 4.447897934099775963e-04 -1.235726281966642993e-04 -8.306337408392700308e-06
5.500000000000000000e+02 5.251913671594499178e-04 -1.283370602177186844e-04 -8.276770293617831571e-06
5.510000000000000000e+02 6.054720525228152184e-04 -1.329499505411280038e-04 -8.260015996869578964e-06
5.520000000000000000e+02 6.856011006174667077e-04 -1.374112850562666122e-04 -8.255303412908819409e-06
5.530000000000000000e+02 7.655477625503892547e-04 -1.417210496525188931e-04 -8.261861436496429831e-06
5.540000000000000000e+02 8.452812894181593872e-04 -1.458792302192697178e-04 -8.278918962352629571e-06
5.550000000000000000e+02 9.247709323520481028e-04 -1.498858126458853094e-04 -8.305704885238295553e-06
5.560000000000000000e+02 1.003985942445162483e-03 -1.537407828217589962e-04 -8.341448099914304699e-06
5.570000000000000000e+02 1.082895570801017948e-03 -1.574441266362434488e-04 -8.385377501141533935e-06
5.580000000000000000e+02 1.161469068540477156e-03 -1.609958299787658765e-04 -8.436721983613097546e-06
5.590000000000000000e+02 1.239675686770524976e-03 -1.643958787387060552e-04 -8.494710442116977511e-06
5.600000000000000000e+02 1.317484676598146276e-03 -1.676442588053488926e-04 -8.558571771400498227e-06
5.610000000000000000e+02 1.394865289130325925e-03 -1.707409560682503474e-04 -8.627534866183879034e-06
5.620000000000000000e+02 1.471786775480987686e-03 -1.736859564166275648e-04 -8.700828621268654438e-06
5.630000000000000000e+02 1.548218386750177533e-03 -1.764792457399145306e-04 -8.777681931388596308e-06
5.640000000000000000e+02 1.624129374055288677e-03 -1.791208099274910204e-04 -8.857323691236818931e-06
5.650000000000000000e+02 1.699488988503305986e-03 -1.816106348687910200e-04 -8.938982795614856813e-06
5.660000000000000000e+02 1.774270144853928866e-03 -1.839492155202937605e-04 -9.021955215036633370e-06
5.670000000000000000e+02 1.848460412526287122e-03 -1.861390831071744502e-04 -9.105805222838522610e-06
5.680000000000000000e+02 1.922051024567938970e-03 -1.881832779218432783e-04 -9.190164168326785468e-06
5.690000000000000000e+02 1.995033214054198201e-03 -1.900848402566291187e-04 -9.274663400577289919e-06
5.700000000000000000e+02 2.067398214046500815e-03 -1.918468104037524252e-04 -9.358934268842086790e-06
5.710000000000000000e+02 2.139137257606282816e-03 -1.934722286557047019e-04 -9.442608122332569326e-06
5.720000000000000000e+02 2.210241577801919099e-03 -1.949641353047064027e-04 -9.525316310165263083e-06
5.730000000000000000e+02 2.280702407687906774e-03 -1.963255706431948217e-04 -9.606690181524456251e-06
5.740000000000000000e+02 2.350510980343029077e-03 -1.975595749633904125e-04 -9.686361085594437023e-06
5.750000000000000000e+02 2.419658528811374776e-03 -1.986691885577846796e-04 -9.763960371613703698e-06
5.760000000000000000e+02 2.488136286168257660e-03 -1.996574517186793917e-04 -9.839119388698781832e-06
5.770000000000000000e+02 2.555935485482052627e-03 -2.005274047382950026e-04 -9.911469486074617197e-06
5.780000000000000000e+02 2.623047359807256784e-03 -2.012820879090688065e-04 -9.980642012911945457e-06
5.790000000000000000e+02 2.689463142212245028e-03 -2.019245415234109924e-04 -1.004626831835439722e-05
5.800000000000000000e+02 2.755174065758453361e-03 -2.024578058735420141e-04 -1.010797975162691827e-05
5.810000000000000000e+02 2.820171363510787232e-03 -2.028849212517907456e-04 -1.016540766195445436e-05
5.820000000000000000e+02 2.884446268537621538e-03 -2.032089279505673758e-04 -1.021818339842642601e-05
5.830000000000000000e+02 2.947990013893453387e-03 -2.034328662622007788e-04 -1.026593831026777898e-05
5.840000000000000000e+02 3.010793832639718781e-03 -2.035597764791282488e-04 -1.030830374670345904e-05
5.850000000000000000e+02 3.072848957855200958e-03 -2.035926988934347141e-04 -1.034491105684999177e-05
5.860000000000000000e+02 3.134146622594397025e-03 -2.035346737975845741e-04 -1.037539158993232291e-05
5.870000000000000000e+02 3.194678059922212432e-03 -2.033887414840422278e-04 -1.039937669503987298e-05
5.880000000000000000e+02 3.254434502896613735e-03 -2.031579422450552341e-04 -1.041649772153311303e-05
5.890000000000000000e+02 3.313407184596384170e-03 -2.028453163729795720e-04 -1.042638601842014838e-05
5.900000000000000000e+02 3.371587338072551399e-03 -2.024539041601170104e-04 -1.042867293498013492e-05
5.910000000000000000e+02 3.428966196393490318e-03 -2.019867458987693182e-04 -1.042298982035670327e-05
5.920000000000000000e+02 3.485534992617167482e-03 -2.014468818812924743e-04 -1.040896802382900929e-05
5.930000000000000000e+02 3.541284959815427236e-03 -2.008373524002050881e-04 -1.038623889443226339e-05
5.940000000000000000e+02 3.596207331039297239e-03 -2.001611977475920880e-04 -1.035443378139141134e-05
5.950000000000000000e+02 3.650293339374499624e-03 -1.994214582160262934e-04 -1.031318403393139890e-05
5.960000000000000000e+02 3.703534217865123157e-03 -1.986211740976468430e-04 -1.026212100119585670e-05
5.970000000000000000e+02 3.755921199576073288e-03 -1.977633856848639259e-04 -1.020087603246394060e-05
5.980000000000000000e+02 3.807445517582663808e-03 -1.968511332701419411e-04 -1.012908047679796607e-05
5.990000000000000000e+02 3.858098404942861270e-03 -1.958874571456200274e-04 -1.004636568342287886e-05
6.000000000000000000e+02 3.907871094721571126e-03 -1.948753976038710041e-04 -9.952363001482309596e-06
6.010000000000000000e+02 3.956754819973290482e-03 -1.938179949368171694e-04 -9.846703780255414151e-06
6.020000000000000000e+02 4.004740813776802577e-03 -1.927182894373566033e-04 -9.729019368831613029e-06
6.030000000000000000e+02 4.051820309190073965e-03 -1.915793213974658141e-04 -9.598941116490062112e-06
6.040000000000000000e+02 4.097984539267601756e-03 -1.904041311095007807e-04 -9.456100372320181899e-06
6.050000000000000000e+02 4.143228029662715528e-03 -1.891956292911895453e-04 -9.300214036498007097e-06
6.060000000000000000e+02 4.187558476319991341e-03 -1.879562083610978804e-04 -9.131341212814192768e-06
6.070000000000000000e+02 4.230986867768959936e-03 -1.866881311631365167e-04 -8.949626556118903120e-06
6.080000000000000000e+02 4.273524192532213162e-03 -1.853936605412974999e-04 -8.755214721208092257e-06
6.090000000000000000e+02 4.315181439128873420e-03 -1.840750593392747204e-04 -8.548250362850609227e-06
6.100000000000000000e+02 4.355969596105818686e-03 -1.827345904010873288e-04 -8.328878135842408131e-06
6.110000000000000000e+02 4.395899651971763022e-03 -1.813745165706460560e-04 -8.097242695033653181e-06
6.120000000000000000e+02 4.434982595263176064e-03 -1.799971006918074223e-04 -7.853488695057668154e-06
6.130000000000000000e+02 4.473229414506119106e-03 -1.786046056085363685e-04 -7.597760790900142530e-06
6.140000000000000000e+02 4.510651098223183997e-03 -1.771992941646081000e-04 -7.330203637248610196e-06
6.150000000000000000e+02 4.547258634940432032e-03 -1.757834292040417676e-04 -7.050961888980340417e-06
6.160000000000000000e+02 4.583063013190863400e-03 -1.743592735706667868e-04 -6.760180200755762023e-06
6.170000000000000000e+02 4.618075221493600502e-03 -1.729290901083938882e-04 -6.458003227452144279e-06
6.180000000000000000e+02 4.652306248378174081e-03 -1.714951416611338025e-04 -6.144575623865441288e-06
6.190000000000000000e+02 4.685767082377584325e-03 -1.700596910727701552e-04 -5.820042044764502098e-06
6.200000000000000000e+02 4.718468712007484189e-03 -1.686250011871865719e-04 -5.484547144999490920e-06
6.210000000000000000e+02 4.750422125804343310e-03 -1.671933348483479933e-04 -5.138235579285046692e-06
6.220000000000000000e+02 4.781638312290753534e-03 -1.657669549000838349e-04 -4.781252002471333626e-06
6.230000000000000000e+02 4.812128259989306711e-03 -1.643481241862777224e-04 -4.413741069327200769e-06
6.240000000000000000e+02 4.841902957433003030e-03 -1.629391055508674913e-04 -4.035847434621497171e-06
6.250000000000000000e+02 4.870973393147903785e-03 -1.615421618377367672e-04 -3.647715753177281986e-06
6.260000000000000000e+02 4.899350555656600825e-03 -1.601595558908504909e-04 -3.249490679763404263e-06
6.270000000000000000e+02 4.927045433488624893e-03 -1.587935505539567627e-04 -2.841316869257133268e-06
6.280000000000000000e+02 4.954069015173506729e-03 -1.574464086710882860e-04 -2.423338976318897831e-06
6.290000000000000000e+02 4.980432289233838183e-03 -1.561203930861015813e-04 -1.995701655825967216e-06
6.300000000000000000e+02 5.006146244192211103e-03 -1.548177666428667216e-04 -1.558549562682715744e-06
6.310000000000000000e+02 5.031221868586829848e-03 -1.535407921853079900e-04 -1.112027351414046974e-06
6.320000000000000000e+02 5.055670150933347373e-03 -1.522917325573090123e-04 -6.562796770598604973e-07
6.330000000000000000e+02 5.079502079771702761e-03 -1.510728506027669664e-04 -1.914511942263750349e-07
6.340000000000000000e+02 5.102728643608875347e-03 -1.498864091656196881e-04 2.823134421549300388e-07
6.350000000000000000e+02 5.125360830984804217e-03 -1.487346710897101453e-04 7.648695773423107303e-07
6.360000000000000000e+02 5.147409630430754834e-03 -1.476198992189626212e-04 1.256072556566917992e-06
6.370000000000000000e+02 5.168886030465849601e-03 -1.465443563972641295e-04 1.755777724978587612e-06
6.380000000000000000e+02 5.189801019614415090e-03 -1.455103054685152365e-04 2.263840427862680652e-06
6.390000000000000000e+02 5.210165586402512594e-03 -1.445200092766165084e-04 2.780116010287717737e-06
6.400000000000000000e+02 5.229990719366611751e-03 -1.435757306654661804e-04 3.304459817593270038e-06
6.410000000000000000e+02 5.249287407025834962e-03 -1.426797324789548711e-04 3.836727194956278397e-06
6.420000000000000000e+02 5.268066637904508798e-03 -1.418342775609829300e-04 4.376773487553683659e-06
6.430000000000000000e+02 5.286339400539102895e-03 -1.410416287554600305e-04 4.924454040670846883e-06
6.440000000000000000e+02 5.304117167193728166e-03 -1.403036445937237632e-04 5.479589868792123300e-06
6.450000000000000000e+02 5.321413345138470419e-03 -1.396205663569750118e-04 6.041864664336257101e-06
6.460000000000000000e+02 5.338241825376260907e-03 -1.389922310138686249e-04 6.610927789137827082e-06
6.470000000000000000e+02 5.354616498915235057e-03 -1.384184755330255699e-04 7.186428604706151385e-06
6.480000000000000000e+02 5.370551256765263015e-03 -1.378991368831413529e-04 7.768016473011334078e-06
6.490000000000000000e+02 5.386059989936214931e-03 -1.374340520328572700e-04 8.355340755535588249e-06
6.500000000000000000e+02 5.401156589437960953e-03 -1.370230579508010648e-04 8.948050814411648290e-06
6.510000000000000000e+02 5.415854946275167059e-03 -1.366659916056682435e-04 9.545796011067517184e-06
6.520000000000000000e+02 5.430168951466377014e-03 -1.363626899660323397e-04 1.014822570747329900e-05
6.530000000000000000e+02 5.444112496004113733e-03 -1.361129900006024119e-04 1.075498926505699671e-05
6.540000000000000000e+02 5.457699470908655703e-03 -1.359167286780333089e-04 1.136573604584292449e-05
6.550000000000000000e+02 5.470943767186403628e-03 -1.357737429669798792e-04 1.198011541158434598e-05
6.560000000000000000e+02 5.483859275848962378e-03 -1.356838698360698665e-04 1.259777672381768437e-05
6.570000000000000000e+02 5.496459887897528485e-03 -1.356469462539581193e-04 1.321836934435041341e-05
6.580000000000000000e+02 5.508759494345441543e-03 -1.356628091892723813e-04 1.384154263515263716e-05
6.590000000000000000e+02 5.520771986199102255e-03 -1.357312956106946061e-04 1.446694595776077882e-05
6.600000000000000000e+02 5.532511254470115492e-03 -1.358522424868254322e-04 1.509422867387389192e-05
6.610000000000000000e+02 5.543991190166616678e-03 -1.360254867865094437e-04 1.572304014535366029e-05
6.620000000000000000e+02 5.555225684300210687e-03 -1.362508654781304385e-04 1.635302973395334758e-05
6.630000000000000000e+02 5.566228627870359325e-03 -1.365282155304787907e-04 1.698384680126358709e-05
6.640000000000000000e+02 5.577013911893871634e-03 -1.368573739121280337e-04 1.761514070930869300e-05
6.650000000000000000e+02 5.587595427378883040e-03 -1.372381775918414364e-04 1.824656081957087839e-05
6.660000000000000000e+02 5.597987065331794243e-03 -1.376704635383009523e-04 1.887775649396603722e-05
6.670000000000000000e+02 5.608202716760740669e-03 -1.381540687199716948e-04 1.950837709413901291e-05
6.680000000000000000e+02 5.618256272679061913e-03 -1.386888301056440377e-04 2.013807198184306910e-05
6.690000000000000000e+02 5.628161624084485060e-03 -1.392745846638915146e-04 2.076649051888567951e-05
6.700000000000000000e+02 5.637932661997288597e-03 -1.399111693633960790e-04 2.139328206696589768e-05
6.710000000000000000e+02 5.647583277425607950e-03 -1.405984211727312645e-04 2.201809598778277713e-05
6.720000000000000000e+02 5.657127361370639651e-03 -1.413361770607958652e-04 2.264058164319800170e-05
6.730000000000000000e+02 5.666578804845723294e-03 -1.421242739960549943e-04 2.326038839491062493e-05
6.740000000000000000e+02 5.675951498860729028e-03 -1.429625489471906055e-04 2.387716560467391044e-05
6.750000000000000000e+02 5.685259334420322830e-03 -1.438508388828304424e-04 2.449056263407849154e-05
6.760000000000000000e+02 5.694516202534374849e-03 -1.447889807716022485e-04 2.510022884514868241e-05
6.770000000000000000e+02 5.703735994216224681e-03 -1.457768115821879776e-04 2.570581359942090624e-05
6.780000000000000000e+02 5.712932600470538302e-03 -1.468141682832153731e-04 2.630696625870263677e-05
6.790000000000000000e+02 5.722119912305451139e-03 -1.479008878436374394e-04 2.690333618469292754e-05
6.800000000000000000e+02 5.731311820729098616e-03 -1.490368072314856088e-04 2.749457273930767248e-05
6.810000000000000000e+02 5.740522216754820328e-03 -1.502217634159297259e-04 2.808032528397487460e-05
6.820000000000000000e+02 5.749764991387282254e-03 -1.514555933653806939e-04 2.866024318088147838e-05
6.830000000000000000e+02 5.759052414514714835e-03 -1.527378728559229681e-04 2.923400505320476045e-05
6.840000000000000000e+02 5.768390271543993864e-03 -1.540671328932510104e-04 2.980140657171540322e-05
6.850000000000000000e+02 5.777782726765559596e-03 -1.554416432901365233e-04 3.036227266904178296e-05
6.860000000000000000e+02 5.787233944459443946e-03 -1.568596738596222603e-04 3.091642827754122538e-05
6.870000000000000000e+02 5.796748088912617725e-03 -1.583194944146425545e-04 3.146369832995052698e-05
6.880000000000000000e+02 5.806329324415521187e-03 -1.598193747681317389e-04 3.200390775851859326e-05
6.890000000000000000e+02 5.815981815251655695e-03 -1.613575847331325669e-04 3.253688149581959038e-05
6.900000000000000000e+02 5.825709725702787889e-03 -1.629323941223625311e-04 3.306244447442768450e-05
6.910000000000000000e+02 5.835517220059358023e-03 -1.645420727489728049e-04 3.358042162691704177e-05
6.920000000000000000e+02 5.845408462610071632e-03 -1.661848904256808812e-04 3.409063788564498793e-05
6.930000000000000000e+02 5.855387617634960629e-03 -1.678591169659631940e-04 3.459291818307726890e-05
6.940000000000000000e+02 5.865458849422730547e-03 -1.695630221819951350e-04 3.508708745178805086e-05
6.950000000000000000e+02 5.875626322262086920e-03 -1.712948758874699787e-04 3.557297062445992017e-05
6.960000000000000000e+02 5.885894200434796386e-03 -1.730529478948883773e-04 3.605039263328757224e-05
6.970000000000000000e+02 5.896266648226095031e-03 -1.748355080171846640e-04 3.651917841098069849e-05
6.980000000000000000e+02 5.906747829926423110e-03 -1.766408260677268527e-04 3.697915288995083476e-05
6.990000000000000000e+02 5.917341909819281986e-03 -1.784671718589071754e-04 3.743014100285346236e-05
7.000000000000000000e+02 5.928053052193377193e-03 -1.803128152040936460e-04 3.787196768201880198e-05
7.010000000000000000e+02 5.938885421332210091e-03 -1.821760259160037573e-04 3.830445786002101977e-05
7.020000000000000000e+02 5.949843181522751490e-03 -1.840550738077886828e-04 3.872743646929875661e-05
7.030000000000000000e+02 5.960930497046768028e-03 -1.859482286920574948e-04 3.914072844250749382e-05
7.040000000000000000e+02 5.972151532198169410e-03 -1.878537603821782073e-04 3.954415871211297735e-05
7.050000000000000000e+02 5.983510451255252827e-03 -1.897699386908683131e-04 3.993755221044542787e-05
7.060000000000000000e+02 5.995011418510193257e-03 -1.916950334309537249e-04 4.032073387013322165e-05
7.070000000000000000e+02 6.006658598248226788e-03 -1.936273144158024567e-04 4.069352862369631472e-05
7.080000000000000000e+02 6.018456154749385334e-03 -1.955650514579151608e-04 4.105576140373597832e-05
7.090000000000000000e+02 6.030408252307578598e-03 -1.975065143707682713e-04 4.140725714258243310e-05
7.100000000000000000e+02 6.042519055202838496e-03 -1.994499729664287596e-04 4.174784077280984523e-05
7.110000000000000000e+02 6.054792727725605284e-03 -2.013936970586983205e-04 4.207733722693817076e-05
7.120000000000000000e+02 6.067233434155910876e-03 -2.033359564600776062e-04 4.239557143737894551e-05
7.130000000000000000e+02 6.079845338787664977e-03 -2.052750209836093701e-04 4.270236833684186092e-05
7.140000000000000000e+02 6.092632605902634224e-03 -2.072091604424447855e-04 4.299755285760292756e-05
7.150000000000000000e+02 6.105599399789524151e-03 -2.091366446494097656e-04 4.328094993234473178e-05
7.160000000000000000e+02 6.118749884728366673e-03 -2.110557434171133825e-04 4.355238449342459933e-05
7.170000000000000000e+02 6.132088225011336768e-03 -2.129647265591404909e-04 4.381168147349801152e-05
7.180000000000000000e+02 6.145618584920201077e-03 -2.148618638879917428e-04 4.405866580500360924e-05
7.190000000000000000e+02 6.159345128745399855e-03 -2.167454252166014714e-04 4.429316242032582326e-05
7.200000000000000000e+02 6.173272020765230295e-03 -2.186136803581208501e-04 4.451499625212013492e-05
7.210000000000000000e+02 6.187403425277071545e-03 -2.204648991254842122e-04 4.472399223287939519e-05
7.220000000000000000e+02 6.201741749164643713e-03 -2.222974101949133988e-04 4.492002924833047965e-05
7.230000000000000000e+02 6.216282369776726657e-03 -2.241097776954550230e-04 4.510320199694662670e-05
7.240000000000000000e+02 6.231018907044971744e-03 -2.259006246204189883e-04 4.527365913076035996e-05
7.250000000000000000e+02 6.245944980923581746e-03 -2.276685739621394158e-04 4.543154930147894240e-05
7.260000000000000000e+02 6.261054211352881649e-03 -2.294122487133841079e-04 4.557702116091805720e-05
7.270000000000000000e+02 6.276340218278400607e-03 -2.311302718667040262e-04 4.571022336097470273e-05
7.280000000000000000e+02 6.291796621645667775e-03 -2.328212664150838135e-04 4.583130455341035206e-05
7.290000000000000000e+02 6.307417041400212310e-03 -2.344838553511828516e-04 4.594041339012200353e-05
7.300000000000000000e+02 6.323195097489298089e-03 -2.361166616673352620e-04 4.603769852284402518e-05
7.310000000000000000e+02 6.339124409853250097e-03 -2.377183083568509478e-04 4.612330860347341535e-05
7.320000000000000000e+02 6.355198598439332214e-03 -2.392874184116303496e-04 4.619739228382585723e-05
7.330000000000000000e+02 6.371411283193073594e-03 -2.408226148249833706e-04 4.626009821566282390e-05
7.340000000000000000e+02 6.387756084054799222e-03 -2.423225205895693929e-04 4.631157505090841876e-05
7.350000000000000000e+02 6.404226620975242423e-03 -2.437857586980477984e-04 4.635197144132411490e-05
7.360000000000000000e+02 6.420816513901667077e-03 -2.452109521426442881e-04 4.638143603880691065e-05
7.370000000000000000e+02 6.437519382772663445e-03 -2.465967239164519251e-04 4.640011749514538417e-05
7.380000000000000000e+02 6.454328847538964853e-03 -2.479416970124553518e-04 4.640816446212811357e-05
7.390000000000000000e+02 6.471238528137426838e-03 -2.492444944229886897e-04 4.640572559162499215e-05
7.400000000000000000e+02 6.488242044518782725e-03 -2.505037391406029004e-04 4.639294953545170311e-05
7.410000000000000000e+02 6.505333016630296394e-03 -2.517180541584994671e-04 4.636998494542392962e-05
7.420000000000000000e+02 6.522505064412292830e-03 -2.528860624689040909e-04 4.633698047341156499e-05
7.430000000000000000e+02 6.539751807810301187e-03 -2.540063870648014144e-04 4.629408477117608230e-05
7.440000000000000000e+02 6.557066866766381175e-03 -2.550776509387423993e-04 4.624144649061447988e-05
7.450000000000000000e+02 6.574443861234735564e-03 -2.560984770830611670e-04 4.617921428348823083e-05
7.460000000000000000e+02 6.591876411157424065e-03 -2.570674884912844613e-04 4.610753680166722844e-05
7.470000000000000000e+02 6.609358136471302214e-03 -2.579833081557464033e-04 4.602656269696715589e-05
