# ell, dCl_tt, dCl_te, dCl_ee
1.970000000000000000e+02 -3.483877747140841752e+00 1.612929748786744513e-02 -2.143397670337051286e-04
1.980000000000000000e+02 -3.469531382813061171e+00 1.580692563791877281e-02 -2.104670042832568709e-04
1.990000000000000000e+02 -3.455300705448305365e+00 1.547755548455081835e-02 -2.064031875117697517e-04
2.000000000000000000e+02 -3.441167190010784083e+00 1.514119335904146567e-02 -2.021567286876235000e-04
2.010000000000000000e+02 -3.427112311465815520e+00 1.479784559267294068e-02 -1.977360397792753111e-04
2.020000000000000000e+02 -3.413117544778085044e+00 1.444751851672189218e-02 -1.931495327553178515e-04
2.030000000000000000e+02 -3.399164364912118597e+00 1.409021846246930575e-02 -1.884056195841309045e-04
2.040000000000000000e+02 -3.385234246833552341e+00 1.372595176119275999e-02 -1.835127122340747920e-04
2.050000000000000000e+02 -3.371308665506595581e+00 1.335472474417354928e-02 -1.784792226737422888e-04
2.060000000000000000e+02 -3.357369095896884481e+00 1.297654374268987151e-02 -1.733135628715711560e-04
2.070000000000000000e+02 -3.343397012968469362e+00 1.259141508802178247e-02 -1.680241447959605026e-04
2.080000000000000000e+02 -3.329373891687145370e+00 1.219934511144732739e-02 -1.626193804154256104e-04
2.090000000000000000e+02 -3.315281207017120924e+00 1.180034014424671471e-02 -1.571076816983655612e-04
2.100000000000000000e+02 -3.301100433923715549e+00 1.139440651769907213e-02 -1.514974606133149897e-04
2.110000000000000000e+02 -3.286813047371297092e+00 1.098155056308399227e-02 -1.457971291286342449e-04
2.120000000000000000e+02 -3.272400522325342287e+00 1.056177861168046579e-02 -1.400150992129160744e-04
2.130000000000000000e+02 -3.257848476450053710e+00 1.013511557587163346e-02 -1.341606054710024667e-04
2.140000000000000000e+02 -3.243159098208650892e+00 9.701660692455649215e-03 -1.282461730535846916e-04
2.150000000000000000e+02 -3.228338718762919335e+00 9.261531779334038206e-03 -1.222851497480292155e-04
2.160000000000000000e+02 -3.213393669275913300e+00 8.814846654408505996e-03 -1.162908833414702010e-04
2.170000000000000000e+02 -3.198330280909893908e+00 8.361723135581372243e-03 -1.102767216212548022e-04
2.180000000000000000e+02 -3.183154884827756437e+00 7.902279040753409228e-03 -1.042560123745171682e-04
2.190000000000000000e+02 -3.167873812191603466e+00 7.436632187827248858e-03 -9.824210338848828061e-05
2.200000000000000000e+02 -3.152493394163854656e+00 6.964900394704284445e-03 -9.224834245051525303e-05
2.210000000000000000e+02 -3.137019961906930110e+00 6.487201479286526865e-03 -8.628807734771289496e-05
2.220000000000000000e+02 -3.121459846584200726e+00 6.003653259474129103e-03 -8.037465586729282169e-05
2.230000000000000000e+02 -3.105819379357293464e+00 5.514373553170033582e-03 -7.452142579660217374e-05
2.240000000000000000e+02 -3.090104891388786523e+00 5.019480178277800284e-03 -6.874173492281380614e-05
2.250000000000000000e+02 -3.074322713841258103e+00 4.519090952696342735e-03 -6.304893103321680041e-05
2.260000000000000000e+02 -3.058479177877287292e+00 4.013323694328913005e-03 -5.745636191490658600e-05
2.270000000000000000e+02 -3.042580614659292859e+00 3.502296221076283377e-03 -5.197737535528838278e-05
2.280000000000000000e+02 -3.026633355350170529e+00 2.986126350841084888e-03 -4.662531914151570636e-05
2.290000000000000000e+02 -3.010643731111864785e+00 2.464931901525330149e-03 -4.141354106078081897e-05
2.300000000000000000e+02 -2.994618073106794842e+00 1.938830691027932903e-03 -3.635538890035339490e-05
2.310000000000000000e+02 -2.978562712498173504e+00 1.407940537255241700e-03 -3.146421044746440922e-05
2.320000000000000000e+02 -2.962483980447627729e+00 8.723792581061709343e-04 -2.675335348938355653e-05
2.330000000000000000e+02 -2.946388208118052798e+00 3.322646714821127266e-04 -2.223616581330307537e-05
2.340000000000000000e+02 -2.930281726672185449e+00 -2.122854047136817752e-04 -1.792599520645393740e-05
2.350000000000000000e+02 -2.914170867272287246e+00 -7.611531525810594223e-04 -1.383618945606711090e-05
2.360000000000000000e+02 -2.898061961080777849e+00 -1.314220754216769175e-03 -9.980096349451008359e-06
2.370000000000000000e+02 -2.881961339260235455e+00 -1.871370391720038589e-03 -6.371063673759152979e-06
2.380000000000000000e+02 -2.865873707892374611e+00 -2.432465136502359737e-03 -3.022260670157242462e-06
2.390000000000000000e+02 -2.849797272736725340e+00 -2.997291617229242994e-03 5.385760464371893848e-08
2.400000000000000000e+02 -2.833728614471953122e+00 -3.565617351880942011e-03 2.845014639959277230e-06
2.410000000000000000e+02 -2.817664313777041407e+00 -4.137209858438949464e-03 5.338933925104978683e-06
2.420000000000000000e+02 -2.801600951330973643e+00 -4.711836654878563332e-03 7.523338949473811781e-06
2.430000000000000000e+02 -2.785535107811781153e+00 -5.289265259182514452e-03 9.385953202381322238e-06
2.440000000000000000e+02 -2.769463363898922559e+00 -5.869263189329817013e-03 1.091450017325922253e-05
2.450000000000000000e+02 -2.753382300271064675e+00 -6.451597963297008888e-03 1.209670335130689161e-05
2.460000000000000000e+02 -2.737288497606396920e+00 -7.036037099070538425e-03 1.292028622607220320e-05
2.470000000000000000e+02 -2.721178536584220264e+00 -7.622348114624463711e-03 1.337297228667710052e-05
2.480000000000000000e+02 -2.705048997883200190e+00 -8.210298527937798935e-03 1.344248502259200967e-05
2.490000000000000000e+02 -2.688896462182320146e+00 -8.799655856994516995e-03 1.311654792320992441e-05
2.500000000000000000e+02 -2.672717510160087961e+00 -9.390187619768673374e-03 1.238288447773022369e-05
2.510000000000000000e+02 -2.656508722495168673e+00 -9.981661334246718156e-03 1.122921817554589618e-05
2.520000000000000000e+02 -2.640266679866387634e+00 -1.057384451840394889e-02 9.643272506166097725e-06
2.530000000000000000e+02 -2.623987962952886388e+00 -1.116650469021814203e-02 7.612770958790207289e-06
2.540000000000000000e+02 -2.607669152433013782e+00 -1.175940936767326701e-02 5.125437022811213538e-06
2.550000000000000000e+02 -2.591306828985752819e+00 -1.235232606874710030e-02 2.168994187505942616e-06
2.560000000000000000e+02 -2.574897573290086505e+00 -1.294502231141369912e-02 -1.268834057693895756e-06
2.570000000000000000e+02 -2.558437966024205590e+00 -1.353726561366570824e-02 -5.200324223511477763e-06
2.580000000000000000e+02 -2.541924587867489649e+00 -1.412882349346975160e-02 -9.637752820515091567e-06
2.590000000000000000e+02 -2.525354019498128988e+00 -1.471946346881104067e-02 -1.459339635942791505e-05
2.600000000000000000e+02 -2.508722841595343755e+00 -1.530895305767230458e-02 -2.007953135074079320e-05
2.610000000000000000e+02 -2.492027634837801209e+00 -1.589705977802884085e-02 -2.610843430548667296e-05
2.620000000000000000e+02 -2.475264979904007845e+00 -1.648355114785842596e-02 -3.269238173400151681e-05
2.630000000000000000e+02 -2.458431457473185144e+00 -1.706819468514131702e-02 -3.984365014693105395e-05
2.640000000000000000e+02 -2.441523648223681953e+00 -1.765075790786395718e-02 -4.757451605507590544e-05
2.650000000000000000e+02 -2.424538132834719306e+00 -1.823100833399916507e-02 -5.589725596892692558e-05
2.660000000000000000e+02 -2.407472521071857940e+00 -1.880872740719337702e-02 -6.482290209646235954e-05
2.670000000000000000e+02 -2.390328539049746404e+00 -1.938375227375152554e-02 -7.435750943367403052e-05
2.680000000000000000e+02 -2.373108941970086150e+00 -1.995593400564224518e-02 -8.450588867404119323e-05
2.690000000000000000e+02 -2.355816485034658125e+00 -2.052512367484160549e-02 -9.527285051096564292e-05
2.700000000000000000e+02 -2.338453923445163785e+00 -2.109117235331947962e-02 -1.066632056376168303e-04
2.710000000000000000e+02 -2.321024012403384962e+00 -2.165393111304574417e-02 -1.186817647473191115e-04
2.720000000000000000e+02 -2.303529507111101715e+00 -2.221325102598531095e-02 -1.313333385334742817e-04
2.730000000000000000e+02 -2.285973162769778355e+00 -2.276898316411549161e-02 -1.446227376894841632e-04
2.740000000000000000e+02 -2.268357734581354812e+00 -2.332097859940615928e-02 -1.585547729085956190e-04
2.750000000000000000e+02 -2.250685977747452604e+00 -2.386908840382223271e-02 -1.731342548842879103e-04
2.760000000000000000e+02 -2.232960647469933058e+00 -2.441316364934349725e-02 -1.883659943095756367e-04
2.770000000000000000e+02 -2.215184498950338199e+00 -2.495305540793486820e-02 -2.042548018780928839e-04
2.780000000000000000e+02 -2.197360287390370814e+00 -2.548861475156621870e-02 -2.208054882828542785e-04
