# ell, dCl_tt, dCl_te, dCl_ee
2.360000000000000000e+02 1.020227289670438964e+01 -1.840751355751402141e-01 -8.794585200629718297e-03
2.370000000000000000e+02 1.013763148140389703e+01 -1.811130657287766954e-01 -9.079105795998642509e-03
2.380000000000000000e+02 1.007276151065550351e+01 -1.781010579675508521e-01 -9.364758207164791334e-03
2.390000000000000000e+02 1.000765394737923586e+01 -1.750403799067115629e-01 -9.651439881978992816e-03
2.400000000000000000e+02 9.942299251874953114e+00 -1.719324946398981258e-01 -9.939045016649954503e-03
2.410000000000000000e+02 9.876687884449175669e+00 -1.687788652606457551e-01 -1.022746780738746815e-02
2.420000000000000000e+02 9.810810305397321684e+00 -1.655809548625764016e-01 -1.051660245040078254e-02
2.430000000000000000e+02 9.744656975028131995e+00 -1.623402265392599741e-01 -1.080634314189914992e-02
2.440000000000000000e+02 9.678218353641465654e+00 -1.590581433843878123e-01 -1.109658407809235858e-02
2.450000000000000000e+02 9.611484901537181713e+00 -1.557361684914083944e-01 -1.138721945518911954e-02
2.460000000000000000e+02 9.544447079028461900e+00 -1.523757649540130599e-01 -1.167814346939813688e-02
2.470000000000000000e+02 9.477095346412944821e+00 -1.489783958658064122e-01 -1.196925031693029003e-02
2.480000000000000000e+02 9.409420163988269081e+00 -1.455455243203583604e-01 -1.226043419399319885e-02
2.490000000000000000e+02 9.341411992060955072e+00 -1.420786134112388133e-01 -1.255158929679774278e-02
2.500000000000000000e+02 9.273061290935302736e+00 -1.385791262320523742e-01 -1.284260982155262590e-02
2.510000000000000000e+02 9.204358520913391573e+00 -1.350485258764556884e-01 -1.313338996446764342e-02
2.520000000000000000e+02 9.135294142295080633e+00 -1.314882754379666230e-01 -1.342382392175312661e-02
2.530000000000000000e+02 9.065858615384669861e+00 -1.278998380102071286e-01 -1.371380588961507337e-02
2.540000000000000000e+02 8.996042400488679647e+00 -1.242846766867644615e-01 -1.400323006426327545e-02
2.550000000000000000e+02 8.925835957906969043e+00 -1.206442545612605721e-01 -1.429199064191077721e-02
2.560000000000000000e+02 8.855229747941617546e+00 -1.169800347273000640e-01 -1.457998181876628621e-02
2.570000000000000000e+02 8.784214230899145548e+00 -1.132934802784008044e-01 -1.486709779103417318e-02
2.580000000000000000e+02 8.712779867073860984e+00 -1.095860543082714800e-01 -1.515323275492856669e-02
2.590000000000000000e+02 8.640917116775614915e+00 -1.058592199103779163e-01 -1.543828090665709009e-02
2.600000000000000000e+02 8.568616440307597060e+00 -1.021144401784634947e-01 -1.572213644243061759e-02
2.610000000000000000e+02 8.495868297971886918e+00 -9.835317820597669347e-02 -1.600469355845569180e-02
2.620000000000000000e+02 8.422663150063902648e+00 -9.457689708664354655e-02 -1.628584645094102029e-02
2.630000000000000000e+02 8.348991456895715757e+00 -9.078705991394722674e-02 -1.656548931610397901e-02
2.640000000000000000e+02 8.274843678768295518e+00 -8.698512978154437914e-02 -1.684351635014460710e-02
2.650000000000000000e+02 8.200210275981500985e+00 -8.317256978305695436e-02 -1.711982174927486472e-02
2.660000000000000000e+02 8.125087135774089475e+00 -7.935071088226164360e-02 -1.739430102512583634e-02
2.670000000000000000e+02 8.049491853133750041e+00 -7.552035552407451724e-02 -1.766685495100620701e-02
2.680000000000000000e+02 7.973447449970416656e+00 -7.168217402354903900e-02 -1.793738561564270362e-02
2.690000000000000000e+02 7.896976948207345970e+00 -6.783683669582540876e-02 -1.820579510776313553e-02
2.700000000000000000e+02 7.820103369762243517e+00 -6.398501385604382641e-02 -1.847198551610182427e-02
2.710000000000000000e+02 7.742849736548373940e+00 -6.012737581929245012e-02 -1.873585892938332137e-02
2.720000000000000000e+02 7.665239070493434781e+00 -5.626459290062474361e-02 -1.899731743633652908e-02
2.730000000000000000e+02 7.587294393506249790e+00 -5.239733541526764293e-02 -1.925626312569142171e-02
2.740000000000000000e+02 7.509038727507855171e+00 -4.852627367817052839e-02 -1.951259808617689454e-02
2.750000000000000000e+02 7.430495094419287128e+00 -4.465207800452564157e-02 -1.976622440651859547e-02
2.760000000000000000e+02 7.351686516151589856e+00 -4.077541870949052960e-02 -2.001704417544974968e-02
2.770000000000000000e+02 7.272636014629130230e+00 -3.689696610811865618e-02 -2.026495948169600506e-02
2.780000000000000000e+02 7.193366611768503560e+00 -3.301739051560226290e-02 -2.050987241399167618e-02
2.790000000000000000e+02 7.113901329485194935e+00 -2.913736224699481347e-02 -2.075168506105807067e-02
2.800000000000000000e+02 7.034263189700240559e+00 -2.525755161724568820e-02 -2.099029951162624877e-02
2.810000000000000000e+02 6.954475214330235744e+00 -2.137862894172060102e-02 -2.122561785442836010e-02
