# ell, fid_Cl_tt, fid_Cl_te, fid_Cl_ee
2.807000000000000000e+03 3.327689206542679465e-05 -1.207843703622781537e-06 1.178898775894792005e-06
2.808000000000000000e+03 3.314524985913543169e-05 -1.203333487825837654e-06 1.178267105770285207e-06
2.809000000000000000e+03 3.301419442754439655e-05 -1.199022684098620464e-06 1.177642733622228355e-06
2.810000000000000000e+03 3.288373404683925293e-05 -1.194909287545664029e-06 1.177024473337074710e-06
2.811000000000000000e+03 3.275387699320552387e-05 -1.190991293271501566e-06 1.176411138801276898e-06
2.812000000000000000e+03 3.262463154282879338e-05 -1.187266696380666502e-06 1.175801543901287756e-06
2.813000000000000000e+03 3.249600597189459129e-05 -1.183733491977692051e-06 1.175194502523560543e-06
2.814000000000000000e+03 3.236800855658848806e-05 -1.180389675167112278e-06 1.174588828554547251e-06
2.815000000000000000e+03 3.224064757309602706e-05 -1.177233241053459761e-06 1.173983335880701139e-06
2.816000000000000000e+03 3.211393129760275843e-05 -1.174262184741267929e-06 1.173376838388475469e-06
2.817000000000000000e+03 3.198786800629424586e-05 -1.171474501335070844e-06 1.172768149964322441e-06
2.818000000000000000e+03 3.186246597535603950e-05 -1.168868185939401511e-06 1.172156084494695105e-06
2.819000000000000000e+03 3.173773348097368272e-05 -1.166441233658793355e-06 1.171539455866046086e-06
2.820000000000000000e+03 3.161367879933274597e-05 -1.164191639597779593e-06 1.170917077964828645e-06
2.821000000000000000e+03 3.149031020661876586e-05 -1.162117398860894076e-06 1.170287764677495406e-06
2.822000000000000000e+03 3.136763597901729252e-05 -1.160216506552669808e-06 1.169650329890499208e-06
2.823000000000000000e+03 3.124566439271390321e-05 -1.158486957777640215e-06 1.169003587490292463e-06
2.824000000000000000e+03 3.112440372389413450e-05 -1.156926747640338938e-06 1.168346351363328431e-06
2.825000000000000000e+03 3.100386224874352977e-05 -1.155533871245299403e-06 1.167677435396060163e-06
2.826000000000000000e+03 3.088404824344766626e-05 -1.154306323697054402e-06 1.166995653474940070e-06
2.827000000000000000e+03 3.076496998419208056e-05 -1.153242100100137998e-06 1.166299819486420991e-06
2.828000000000000000e+03 3.064663449692713726e-05 -1.152338989645615334e-06 1.165588851982444304e-06
2.829000000000000000e+03 3.052904380666249256e-05 -1.151593957870680742e-06 1.164862088176904280e-06
2.830000000000000000e+03 3.041219868817258325e-05 -1.151003764399059845e-06 1.164118969949184581e-06
2.831000000000000000e+03 3.029609991623186642e-05 -1.150565168854479115e-06 1.163358939178668020e-06
2.832000000000000000e+03 3.018074826561478562e-05 -1.150274930860664387e-06 1.162581437744736987e-06
2.833000000000000000e+03 3.006614451109581150e-05 -1.150129810041341496e-06 1.161785907526775142e-06
2.834000000000000000e+03 2.995228942744938423e-05 -1.150126566020236914e-06 1.160971790404165299e-06
2.835000000000000000e+03 2.983918378944996430e-05 -1.150261958421076688e-06 1.160138528256290483e-06
2.836000000000000000e+03 2.972682837187199187e-05 -1.150532746867586441e-06 1.159285562962533720e-06
2.837000000000000000e+03 2.961522394948993420e-05 -1.150935690983492857e-06 1.158412336402278034e-06
2.838000000000000000e+03 2.950437129707824161e-05 -1.151467550392521560e-06 1.157518290454906451e-06
2.839000000000000000e+03 2.939427118941135089e-05 -1.152125084718399019e-06 1.156602866999801786e-06
2.840000000000000000e+03 2.928492440126373607e-05 -1.152905053584850859e-06 1.155665507916347485e-06
2.841000000000000000e+03 2.917633170740982715e-05 -1.153804216615603127e-06 1.154705655083925940e-06
2.842000000000000000e+03 2.906849388262410156e-05 -1.154819333434382718e-06 1.153722750381920387e-06
2.843000000000000000e+03 2.896141170168100285e-05 -1.155947163664914408e-06 1.152716235689714063e-06
2.844000000000000000e+03 2.885508593935496441e-05 -1.157184466930925304e-06 1.151685552886690206e-06
2.845000000000000000e+03 2.874951737042046705e-05 -1.158528002856141030e-06 1.150630143852231205e-06
2.846000000000000000e+03 2.864470676965194076e-05 -1.159974531064287632e-06 1.149549450465720086e-06
2.847000000000000000e+03 2.854065491182385960e-05 -1.161520811179091370e-06 1.148442914606540509e-06
2.848000000000000000e+03 2.843736257171067050e-05 -1.163163602824278292e-06 1.147309978154075076e-06
2.849000000000000000e+03 2.833483052408680345e-05 -1.164899665623574444e-06 1.146150082987706600e-06
2.850000000000000000e+03 2.823305954372673927e-05 -1.166725759200705450e-06 1.144962670986818531e-06
2.851000000000000000e+03 2.813205040540491813e-05 -1.168638643179397993e-06 1.143747184030793258e-06
2.852000000000000000e+03 2.803180388389579035e-05 -1.170635077183377910e-06 1.142503063999014441e-06
2.853000000000000000e+03 2.793232075397382319e-05 -1.172711820836371458e-06 1.141229752770864895e-06
2.854000000000000000e+03 2.783360179041345005e-05 -1.174865633762104261e-06 1.139926692225727433e-06
2.855000000000000000e+03 2.773564776798913140e-05 -1.177093275584303003e-06 1.138593324242985503e-06
2.856000000000000000e+03 2.763845946147532436e-05 -1.179391505926692883e-06 1.137229090702021285e-06
2.857000000000000000e+03 2.754203764564647246e-05 -1.181757084413000797e-06 1.135833433482218861e-06
2.858000000000000000e+03 2.744638309527704638e-05 -1.184186770666952367e-06 1.134405794462960410e-06
2.859000000000000000e+03 2.735149658514147609e-05 -1.186677324312273853e-06 1.132945615523629381e-06
2.860000000000000000e+03 2.725737889001422548e-05 -1.189225504972691091e-06 1.131452338543608588e-06
2.861000000000000000e+03 2.716403078466974488e-05 -1.191828072271930339e-06 1.129925405402281055e-06
2.862000000000000000e+03 2.707145304388248460e-05 -1.194481785833718068e-06 1.128364257979029808e-06
2.863000000000000000e+03 2.697964644242690515e-05 -1.197183405281779480e-06 1.126768338153238084e-06
2.864000000000000000e+03 2.688861175507746023e-05 -1.199929690239841256e-06 1.125137087804288485e-06
2.865000000000000000e+03 2.679834975660859000e-05 -1.202717400331629232e-06 1.123469948811564036e-06
2.866000000000000000e+03 2.670886122179475495e-05 -1.205543295180869455e-06 1.121766363054448185e-06
2.867000000000000000e+03 2.662014585852759692e-05 -1.208404246279497465e-06 1.120025893950269199e-06
2.868000000000000000e+03 2.653219910716751696e-05 -1.211297572592287187e-06 1.118248591068137999e-06
2.869000000000000000e+03 2.644501534119210424e-05 -1.214220704952221829e-06 1.116434625515110111e-06
2.870000000000000000e+03 2.635858893407895133e-05 -1.217171074192284385e-06 1.114584168398242331e-06
2.871000000000000000e+03 2.627291425930564740e-05 -1.220146111145457849e-06 1.112697390824590399e-06
2.872000000000000000e+03 2.618798569034978162e-05 -1.223143246644725853e-06 1.110774463901210898e-06
2.873000000000000000e+03 2.610379760068894995e-05 -1.226159911523071178e-06 1.108815558735159567e-06
2.874000000000000000e+03 2.602034436380073817e-05 -1.229193536613477667e-06 1.106820846433492992e-06
2.875000000000000000e+03 2.593762035316272529e-05 -1.232241552748927467e-06 1.104790498103267334e-06
2.876000000000000000e+03 2.585561994225253437e-05 -1.235301390762404632e-06 1.102724684851538118e-06
2.877000000000000000e+03 2.577433750454772408e-05 -1.238370481486892367e-06 1.100623577785362566e-06
2.878000000000000000e+03 2.569376741352590732e-05 -1.241446255755373245e-06 1.098487348011795992e-06
2.879000000000000000e+03 2.561390404266465970e-05 -1.244526144400830896e-06 1.096316166637894982e-06
2.880000000000000000e+03 2.553474176544157041e-05 -1.247607578256248101e-06 1.094110204770715484e-06
2.881000000000000000e+03 2.545627495533424895e-05 -1.250687988154608916e-06 1.091869633517314296e-06
2.882000000000000000e+03 2.537849798582026415e-05 -1.253764804928895486e-06 1.089594623984746309e-06
2.883000000000000000e+03 2.530140523037721875e-05 -1.256835459412091867e-06 1.087285347280068955e-06
2.884000000000000000e+03 2.522499106248270192e-05 -1.259897382437180629e-06 1.084941974510337973e-06
2.885000000000000000e+03 2.514924985561430284e-05 -1.262948004837144978e-06 1.082564676782609311e-06
2.886000000000000000e+03 2.507417598324961406e-05 -1.265984757444968756e-06 1.080153625203939343e-06
2.887000000000000000e+03 2.499976381886621798e-05 -1.269005071093634324e-06 1.077708990881384444e-06
2.888000000000000000e+03 2.492600773594171734e-05 -1.272006376616125310e-06 1.075230944922000350e-06
2.889000000000000000e+03 2.485290210795369791e-05 -1.274986104845425132e-06 1.072719658432843435e-06
2.890000000000000000e+03 2.478044130837974549e-05 -1.277941686614516575e-06 1.070175302520970284e-06
2.891000000000000000e+03 2.470861971069745940e-05 -1.280870552756383056e-06 1.067598048293436212e-06
2.892000000000000000e+03 2.463743168838442206e-05 -1.283770134104007569e-06 1.064988066857298227e-06
2.893000000000000000e+03 2.456687161491822940e-05 -1.286637861490373322e-06 1.062345529319611856e-06
2.894000000000000000e+03 2.449693386377646721e-05 -1.289471165748463732e-06 1.059670606787433684e-06
2.895000000000000000e+03 2.442761280843673145e-05 -1.292267477711261795e-06 1.056963470367819872e-06
2.896000000000000000e+03 2.435890282237661129e-05 -1.295024228211750716e-06 1.054224291167826371e-06
2.897000000000000000e+03 2.429079827907369590e-05 -1.297738848082913702e-06 1.051453240294509553e-06
2.898000000000000000e+03 2.422329355200557446e-05 -1.300408768157733959e-06 1.048650488854925369e-06
2.899000000000000000e+03 2.415638301464983952e-05 -1.303031419269194907e-06 1.045816207956130191e-06
2.900000000000000000e+03 2.409006104048408366e-05 -1.305604232250279539e-06 1.042950568705180393e-06
2.901000000000000000e+03 2.402432200298589604e-05 -1.308124637933970638e-06 1.040053742209131502e-06
2.902000000000000000e+03 2.395916027563286583e-05 -1.310590067153251835e-06 1.037125899575040315e-06
2.903000000000000000e+03 2.389457023190258561e-05 -1.312997950741106547e-06 1.034167211909962992e-06
2.904000000000000000e+03 2.383054624527264454e-05 -1.315345719530517346e-06 1.031177850320955272e-06
2.905000000000000000e+03 2.376708268922063180e-05 -1.317630804354467862e-06 1.028157985915073528e-06
2.906000000000000000e+03 2.370417347244561842e-05 -1.319850928490276998e-06 1.025107859784789963e-06
2.907000000000000000e+03 2.364181064453259274e-05 -1.322004984992608562e-06 1.022027992964240730e-06
2.908000000000000000e+03 2.357998579028800464e-05 -1.324092159360461214e-06 1.018918976472977598e-06
2.909000000000000000e+03 2.351869049451831752e-05 -1.326111637092834033e-06 1.015781401330552550e-06
2.910000000000000000e+03 2.345791634203000159e-05 -1.328062603688726739e-06 1.012615858556517991e-06
2.911000000000000000e+03 2.339765491762950332e-05 -1.329944244647137988e-06 1.009422939170425268e-06
2.912000000000000000e+03 2.333789780612329293e-05 -1.331755745467067075e-06 1.006203234191827210e-06
2.913000000000000000e+03 2.327863659231783382e-05 -1.333496291647513716e-06 1.002957334640275374e-06
2.914000000000000000e+03 2.321986286101957247e-05 -1.335165068687476358e-06 9.996858315353217437e-07
2.915000000000000000e+03 2.316156819703498587e-05 -1.336761262085955142e-06 9.963893158965185118e-07
2.916000000000000000e+03 2.310374418517052389e-05 -1.338284057341948514e-06 9.930683787434174486e-07
2.917000000000000000e+03 2.304638241023265670e-05 -1.339732639954455556e-06 9.897236110955709597e-07
2.918000000000000000e+03 2.298947445702784098e-05 -1.341106195422476407e-06 9.863556039725306034e-07
2.919000000000000000e+03 2.293301191036252657e-05 -1.342403909245009305e-06 9.829649483938483615e-07
2.920000000000000000e+03 2.287698635504319046e-05 -1.343624966921053964e-06 9.795522353790768514e-07
2.921000000000000000e+03 2.282138937587628591e-05 -1.344768553949609255e-06 9.761180559477676313e-07
2.922000000000000000e+03 2.276621255766827633e-05 -1.345833855829674472e-06 9.726630011194728949e-07
2.923000000000000000e+03 2.271144748522561837e-05 -1.346820058060249544e-06 9.691876619137442007e-07
2.924000000000000000e+03 2.265708574335477545e-05 -1.347726346140332493e-06 9.656926293501339541e-07
2.925000000000000000e+03 2.260311891686220761e-05 -1.348551905568923037e-06 9.621784944481943487e-07
2.926000000000000000e+03 2.254953859055437487e-05 -1.349295921845020469e-06 9.586458482274773664e-07
2.927000000000000000e+03 2.249633634923774405e-05 -1.349957580467624294e-06 9.550952817075345656e-07
2.928000000000000000e+03 2.244350377771877180e-05 -1.350536066935732959e-06 9.515273859079182460e-07
2.929000000000000000e+03 2.239103246080391475e-05 -1.351030566748345969e-06 9.479427518481803893e-07
2.930000000000000000e+03 2.233891398329963972e-05 -1.351440265404462830e-06 9.443419705478730834e-07
2.931000000000000000e+03 2.228713993001239996e-05 -1.351764348403082623e-06 9.407256330265483101e-07
2.932000000000000000e+03 2.223570188574866568e-05 -1.352002001243204218e-06 9.370943303037579456e-07
2.933000000000000000e+03 2.218459143531489351e-05 -1.352152409423827121e-06 9.334486533990541834e-07
2.934000000000000000e+03 2.213380016351754011e-05 -1.352214758443950413e-06 9.297891933319888997e-07
2.935000000000000000e+03 2.208331965516307905e-05 -1.352188233802573388e-06 9.261165411221143939e-07
2.936000000000000000e+03 2.203314149505795344e-05 -1.352072020998695340e-06 9.224312877889821186e-07
2.937000000000000000e+03 2.198325726800863346e-05 -1.351865305531315349e-06 9.187340243521445850e-07
2.938000000000000000e+03 2.193365855882158254e-05 -1.351567272899432075e-06 9.150253418311538810e-07
2.939000000000000000e+03 2.188433695230325733e-05 -1.351177108602045659e-06 9.113058312455614591e-07
2.940000000000000000e+03 2.183528403326012124e-05 -1.350693998138155180e-06 9.075760836149199364e-07
2.941000000000000000e+03 2.178649138649863093e-05 -1.350117127006759088e-06 9.038366899587806596e-07
2.942000000000000000e+03 2.173795059682524642e-05 -1.349445680706857097e-06 9.000882412966962459e-07
2.943000000000000000e+03 2.168965324904643791e-05 -1.348678844737448502e-06 8.963313286482185713e-07
2.944000000000000000e+03 2.164159092796865528e-05 -1.347815804597532385e-06 8.925665430328995118e-07
2.945000000000000000e+03 2.159375547034981982e-05 -1.346855983279352172e-06 8.887944727308368908e-07
2.946000000000000000e+03 2.154613972075366401e-05 -1.345799753748130572e-06 8.850156950643112617e-07
2.947000000000000000e+03 2.149873677569538502e-05 -1.344647726462334217e-06 8.812307846161495490e-07
2.948000000000000000e+03 2.145153973169016982e-05 -1.343400511880429524e-06 8.774403159691778299e-07
2.949000000000000000e+03 2.140454168525320877e-05 -1.342058720460882912e-06 8.736448637062228170e-07
2.950000000000000000e+03 2.135773573289968886e-05 -1.340622962662162072e-06 8.698450024101110112e-07
2.951000000000000000e+03 2.131111497114480385e-05 -1.339093848942732997e-06 8.660413066636685956e-07
2.952000000000000000e+03 2.126467249650375088e-05 -1.337471989761062531e-06 8.622343510497224945e-07
2.953000000000000000e+03 2.121840140549170677e-05 -1.335757995575617092e-06 8.584247101510987854e-07
2.954000000000000000e+03 2.117229479462387544e-05 -1.333952476844864158e-06 8.546129585506244983e-07
2.955000000000000000e+03 2.112634576041544387e-05 -1.332056044027269724e-06 8.507996708311254989e-07
2.956000000000000000e+03 2.108054739938159566e-05 -1.330069307581300843e-06 8.469854215754287115e-07
2.957000000000000000e+03 2.103489280803753472e-05 -1.327992877965424148e-06 8.431707853663605311e-07
2.958000000000000000e+03 2.098937508289843448e-05 -1.325827365638106267e-06 8.393563367867470348e-07
2.959000000000000000e+03 2.094398732047950227e-05 -1.323573381057813832e-06 8.355426504194154648e-07
2.960000000000000000e+03 2.089872261729591488e-05 -1.321231534683013897e-06 8.317303008471917925e-07
2.961000000000000000e+03 2.085357406986287625e-05 -1.318802436972173091e-06 8.279198626529024128e-07
2.962000000000000000e+03 2.080853477469556996e-05 -1.316286698383757623e-06 8.241119104193744617e-07
2.963000000000000000e+03 2.076359782830918639e-05 -1.313684929376234758e-06 8.203070187294336991e-07
2.964000000000000000e+03 2.071875632721891590e-05 -1.310997740408071126e-06 8.165057621659069433e-07
2.965000000000000000e+03 2.067400336793995226e-05 -1.308225741937733359e-06 8.127087153116209069e-07
2.966000000000000000e+03 2.062933204698748582e-05 -1.305369544423688086e-06 8.089164527494015613e-07
2.967000000000000000e+03 2.058473546087670358e-05 -1.302429758324402150e-06 8.051295490620756192e-07
